Domain Name,Domain Type,Agency,Organization,City,State,Security Contact Email
STILLWATERCOUNTYMT.GOV,County,Non-Federal Agency,"Stillwater County, Montana",Columbus,MT,sabrina@zcreative.com
STJAMESPARISHLA.GOV,County,Non-Federal Agency,St. James Parish Government,Convent,LA,it@stjamesla.com
STJOHN-LA.GOV,County,Non-Federal Agency,St. John the Baptist Parish ,LaPlace,LA,parishit@stjohn-la.gov
STLFC.GOV,County,Non-Federal Agency,St. Louis Fusion Center,St Louis,MO,abuse@stlfc.org
STLOUISCOUNTYMN.GOV,County,Non-Federal Agency,St. Louis County,Duluth,MN,(blank)
STLOUISCOUNTYMO.GOV,County,Non-Federal Agency,St. Louis County Government,Clayton,MO,majero@stlouisco.com
STLOUISCOUNTYMOVOTES.GOV,County,Non-Federal Agency,St. Louis County Board of Elections,St. Ann,MO,edboec@stlouisco.com
STMARYPARISHLA.GOV,County,Non-Federal Agency,St. Mary Parish Government,Franklin,LA,it@stmaryparishla.gov
STMARYSCOUNTYMD.GOV,County,Non-Federal Agency,Saint Mary's County Government,Leonardtown,MD,mark.khatiblou@stmarysmd.com
STOKESCOUNTYNC.GOV,County,Non-Federal Agency,Stokes County,Danbury,NC,informationsystems@co.stokes.nc.us
STONECOUNTYAR.GOV,County,Non-Federal Agency,Stone County,Mountain View,AR,joey@ondutylights.com
STONECOUNTYMO.GOV,County,Non-Federal Agency,Stone County,Galena,MO,STONE.CYBERDEFENSE@GMAIL.COM
STONECOUNTYMS.GOV,County,Non-Federal Agency,Stone County Board of Supervisors,Wiggins,MS,(blank)
STORYCOUNTYIOWA.GOV,County,Non-Federal Agency,County of Story,Nevada,IA,ITWeb@storycountyiowa.gov
STUTSMANCOUNTY.GOV,County,Non-Federal Agency,Stutsman County,Jamestown,ND,jsmaage@stutsmancounty.gov
SUFFIELDCT.GOV,County,Non-Federal Agency,Town of Suffield,Suffield,CT,(blank)
SUFFOLKCOUNTYNY.GOV,County,Non-Federal Agency,Suffolk County Government,Hauppauge,NY,bbartholomew@suffolkcountyny.gov
SULLIVANCOUNTYNH.GOV,County,Non-Federal Agency,"County of Sullivan, NH",Newport,NH,vip@ccimanaged.com
SULLIVANCOUNTYPA.GOV,County,Non-Federal Agency,Sullivan County Commissioners,Laporte,PA,acairns@sullivancountypa.gov
SULLIVANCOUNTYTN.GOV,County,Non-Federal Agency,Sullivan County Tennessee,Blountville,TN,(blank)
SUMMERSCOUNTYWV.GOV,County,Non-Federal Agency,Summers County Commissio,Hinton,WV,aparker@gst.com
SUMMITCOUNTYCO.GOV,County,Non-Federal Agency,Summit County Government,Breckenridge,CO,(blank)
SUMNERCOUNTYTN.GOV,County,Non-Federal Agency,Sumner County Government,Gallatine,TN,(blank)
SUMTERCOUNTYFL.GOV,County,Non-Federal Agency,Sumter County Board of County Commissioners,Bushnell,FL,abuse@sumtercountyfl.gov
SUMTERCOUNTYSC.GOV,County,Non-Federal Agency,Sumter County Government,Sumter,SC,lvandevander@sumtercountysc.org
SURRYCOUNTYNC.GOV,County,Non-Federal Agency,County of Surry,Dobson,NC,security@co.surry.nc.us
SURRYCOUNTYVA.GOV,County,Non-Federal Agency,Surry County administration,Surry,VA,(blank)
SUSSEXCOUNTYDE.GOV,County,Non-Federal Agency,Sussex County Council,Georgetown,DE,NetOps@sussexcountyde.gov
SUSSEXCOUNTYVA.GOV,County,Non-Federal Agency,"Sussex County, Virginia",Sussex,VA,EDANUSER@SUSSEXCOUNTYVA.GOV
SUWANNEECOUNTYFL.GOV,County,Non-Federal Agency,Suwannee County Board of County Commissioners,Live Oak,FL,(blank)
SUWCOUNTYFL.GOV,County,Non-Federal Agency,Suwannee County Board of County Commissioners,Live Oak,FL,(blank)
SWAINCOUNTYNC.GOV,County,Non-Federal Agency,Swain County Government,Bryson City,NC,(blank)
SWEETWATERCOUNTYWY.GOV,County,Non-Federal Agency,Sweetwater County,Green River,WY,security@sweet.wy.us
SWPAREGIONALCAD.GOV,County,Non-Federal Agency,Beaver County Information Technology,Beaver,PA,itservice@beavercountypa.gov
TALBOTCOUNTYMD.GOV,County,Non-Federal Agency,Talbot County Government,Easton,MD,(blank)
TALLAHATCHIECOUNTYSHERIFFOFFICEMS.GOV,County,Non-Federal Agency,Tallahatchie County Sheriff Office,Charleston,MS,dnsdept@envisionittech.com
TAMACOUNTYIOWA.GOV,County,Non-Federal Agency,Tama County Board of Supervisors,Toledo,IA,(blank)
TANEYCOUNTYMO.GOV,County,Non-Federal Agency,Taney County Courthouse,Forsyth,MO,joeb@co.taney.mo.us
TANGIPAHOA.GOV,County,Non-Federal Agency,Tangipahoa Parish Government,Amite,LA,it@tangipahoa.org
TARRANTCOUNTYTX.GOV,County,Non-Federal Agency,Tarrant County,Fort Worth,TX,(blank)
TAYLORCOUNTYHDWV.GOV,County,Non-Federal Agency,Grafton-Taylor County Health Department,Grafton,WV,(blank)
TAYLORCOUNTYKY.GOV,County,Non-Federal Agency,Taylor County Government,Campbellsville,KY,mdooley@taylorcounty.us
TAYLORCOUNTYWV.GOV,County,Non-Federal Agency,Taylor County Commission,Grafton,WV,pbump@harrisoncountywv.gov
TAYLORELECTIONSFL.GOV,County,Non-Federal Agency,Taylor County Supervisor of Elections,Perry,FL,vote@taylorelections.com
TAZEWELL-IL.GOV,County,Non-Federal Agency,Tazewell County,Pekin,IL,helpdesk@tazewell.com
TAZEWELLCOUNTYJURY.GOV,County,Non-Federal Agency,Tazewell County Circuit Clerk,Pekin,IL,helpdesk@tazewell.com
TETONCOUNTYIDAHO.GOV,County,Non-Federal Agency,Teton County Idaho,Driggs,ID,gadams@co.teton.id.us
TETONCOUNTYMT.GOV,County,Non-Federal Agency,Teton County,Choteau,MT,(blank)
TETONCOUNTYWY.GOV,County,Non-Federal Agency,Teton County Wyoming Government,Jackson,WY,smann@tetoncountywy.gov
TEXASCOUNTYMISSOURI.GOV,County,Non-Federal Agency,Texas County Missouri,Houston,MO,(blank)
THAYERCOUNTYNE.GOV,County,Non-Federal Agency,Thayer County Courthouse,Hebron,NE,support@appliedconnective.com
THOMASCOUNTYGA.GOV,County,Non-Federal Agency,Thomas County Board of Commissioners,Thomasville,GA,(blank)
THOMASCOUNTYKS.GOV,County,Non-Federal Agency,Thomas County,Colby,KS,(blank)
THOMSON-MCDUFFIE.GOV,County,Non-Federal Agency,Mcduffie County Board of Commisioners,Thomson,GA,helpdesk@thomson-mcduffie.net
THURSTONAUDITOR.GOV,County,Non-Federal Agency,"Thurston County, WA",Olympia,WA,security_reviews@co.thurston.wa.us
THURSTONCOUNTYSHERIFFNE.GOV,County,Non-Federal Agency,Thurston County Sheriff's Office,Pender,NE,thurstonso22@gmail.com
THURSTONCOUNTYWA.GOV,County,Non-Federal Agency,"Thurston County, WA",Olympia,WA,Security_reviews@co.thurston.wa.us
THURSTONWAVOTES.GOV,County,Non-Federal Agency,Thurston County Auditor,Olympia,WA,sherrie.ilg@co.thurston.wa.us
TILLAMOOKCOUNTY.GOV,County,Non-Federal Agency,Tillamook County,Tillamook,OR,dp@co.tillamook.or.us
TIOGACOUNTYNY.GOV,County,Non-Federal Agency,Tioga County,Owego,NY,helpdesk@co.tioga.ny.us
TOMGREENCOUNTYTX.GOV,County,Non-Federal Agency,Tom Green County,San Angelo,TX,Justin.Thornton@co.tom-green.tx.us
TOMPKINSCOUNTYNY.GOV,County,Non-Federal Agency,Tompkins County Information Technology Services,Ithaca,NY,(blank)
TOOELECOUNTYUT.GOV,County,Non-Federal Agency,Tooele,Tooele,UT,(blank)
TOOLECOUNTYMT.GOV,County,Non-Federal Agency,Toole County,Shelby,MT,tnelson@toolecountymt.gov
TOOMBSCOUNTYGA.GOV,County,Non-Federal Agency,Toombs County Board of Commissioners,Lyons,GA,(blank)
TOWNOFWAUTOMAWI.GOV,County,Non-Federal Agency,Town Of Wautoma,Town of Wautoma,WI,townofwautoma@outlook.com
TOWNOFWESCOTT-WI.GOV,County,Non-Federal Agency,Town Of Wescott,Shawano,WI,jstpeter@loyality.com
TRAVISCOUNTYTX.GOV,County,Non-Federal Agency,Travis County Information Technology Services,Austin,TX,(blank)
TREMPCOUNTYWI.GOV,County,Non-Federal Agency,Trempealeau County,Whitehall,WI,it@co.trempealeau.wi.us
TRINITYCOUNTY-CA.GOV,County,Non-Federal Agency,Trinity County Behavioral Health Services,Weaverville,CA,(blank)
TROUPCOUNTYGA.GOV,County,Non-Federal Agency,Troup County Board of Commissioners,LaGrange,GA,jcadenhead@lagrange-ga.org
TROUSDALECOUNTYTN.GOV,County,Non-Federal Agency,Hartsville/Trousdale County Metropolitan Government,Hartsville,TN,AMY.THOMAS@TROUSDALECOUNTYTN.GOV
ULSTERCOUNTYNY.GOV,County,Non-Federal Agency,County of Ulster,Kingston,NY,cfio@co.ulster.ny.us
UMATILLACOUNTY.GOV,County,Non-Federal Agency,Umatilla County,Pendleton,OR,it@umatillacounty.net
UNICOICOUNTYTN.GOV,County,Non-Federal Agency,Unicoi County Tennessee Government,Erwin,TN,(blank)
UNIONCOUNTY-FL.GOV,County,Non-Federal Agency,Union County Board of Commissioners,Lake Butler,FL,(blank)
UNIONCOUNTYGA.GOV,County,Non-Federal Agency,Union County Commissioner,Blairsveille,GA,(blank)
UNIONCOUNTYIL.GOV,County,Non-Federal Agency,Union County,Jonesboro,IL,ajohnson@unioncountyil.gov
UNIONCOUNTYIOWA.GOV,County,Non-Federal Agency,Union County Iowa Courthouse,Creston,IA,(blank)
UNIONCOUNTYNC.GOV,County,Non-Federal Agency,Union County Government,Monroe,NC,(blank)
UNIONCOUNTYNCELECTIONS.GOV,County,Non-Federal Agency,Union County Board of Elections,Monroe,NC,union.boe@unioncountync.gov
UNIONCOUNTYOHIO.GOV,County,Non-Federal Agency,Union County,Marysville,OH,it@co.union.oh.us
UNIONCOUNTYOR.GOV,County,Non-Federal Agency,Union County,La Grande,OR,noc@union-county.org
UNIONCOUNTYTN.GOV,County,Non-Federal Agency,Union County TN,Maynardville,TN,(blank)
UNIONFLPA.GOV,County,Non-Federal Agency,Union County Property Appraiser,Lake Butler,FL,webmaster@unionflpa.gov
UNITYOR.GOV,County,Non-Federal Agency,Baker County,Baker City,OR,ccook@bakercounty.org
UTAHCOUNTY.GOV,County,Non-Federal Agency,Utah County Government,Provo,UT,(blank)
VALLEYCOUNTYMT.GOV,County,Non-Federal Agency,Valley County Courthouse,Glasgow,MT,(blank)
VALLEYCOUNTYNE.GOV,County,Non-Federal Agency,Valley County Nebraska,Ord,NE,support@appliedconnective.com
VANBURENCOUNTY-MI.GOV,County,Non-Federal Agency,Van Buren County,Paw Paw,MI,postmaster@vanburencountymi.gov
VANBURENCOUNTYIA.GOV,County,Non-Federal Agency,Van Buren County Iowa,Keosauqua,IA,(blank)
VANBURENCOUNTYMI.GOV,County,Non-Federal Agency,Information Services,Paw Paw,MI,postmaster@vanburencountymi.gov
VANWERTCOUNTYOHIO.GOV,County,Non-Federal Agency,Van Wert County,Van Wert,OH,dperkins@vanwertcounty.org
VENANGOCOUNTYPA.GOV,County,Non-Federal Agency,County of Venango,Franklin,PA,bkresinski@co.venango.pa.us
VERCOUNTYIL.GOV,County,Non-Federal Agency,Vermilion County,Danville,IL,isdept@vercounty.org
VICTORIACOUNTYTX.GOV,County,Non-Federal Agency,Victoria County,Victoria,TX,mschneider@vctx.org
VILASCOUNTYWI.GOV,County,Non-Federal Agency,Vilas County Wisconsin,Eagle River,WI,administrator@vilascountywi.gov
VINTONCOUNTYOHIO.GOV,County,Non-Federal Agency,Vinton County Commissioner's Office,McArthur,OH,vcso-infotech@vintoncountyohio.gov
VOLUSIA.GOV,County,Non-Federal Agency,County of Volusia,DeLand,FL,it_supportdesk@volusia.org
VOTEALACHUA.GOV,County,Non-Federal Agency,Alachua County Supervisor of Elections,Gainesville,FL,is_security@alachuacounty.us
VOTEBRADFORDFL.GOV,County,Non-Federal Agency,Bradford County Supervisor of Elections,Starke,FL,matthew_barksdale@bradfordcountyfl.gov
VOTEBREVARD.GOV,County,Non-Federal Agency,Brevard County Supervisor of Elections,Melbourne,FL,security@votebrevard.gov
VOTECHESTERCOUNTYTN.GOV,County,Non-Federal Agency,Chester County Election Commission,Henderson,TN,aoe@chesterelection.com
VOTECITRUS.GOV,County,Non-Federal Agency,Citrus County Supervisor of Elections,Crystal River,FL,bryce.hale@votecitrus.com
VOTECLAYCOUNTYMO.GOV,County,Non-Federal Agency,CLAY COUNTY BOARD OF ELECTIONS,Liberty,MO,security@claycoelections.com
VOTEDENTON.GOV,County,Non-Federal Agency,Denton County Elections Administration,Denton,TX,security@dentoncounty.gov
VOTEFRANKLINFL.GOV,County,Non-Federal Agency,Franklin County Supervisor of Elections,Apalachiocola,FL,helpdesk@inspired-tech.net
VOTEGULF.GOV,County,Non-Federal Agency,Gulf County Supervisor of Elections,Port St. Joe,FL,jhanlon@votegulf.com
VOTEHAMILTONCOUNTYOHIO.GOV,County,Non-Federal Agency,Hamilton County Board of Elections,Norwood,OH,hcboe.cyber@boe.hamiltoncountyohio.gov
VOTEHIGHLANDS.GOV,County,Non-Federal Agency,Supervisor of Elections,Sebring,FL,itsecurity@hcclerk.org
VOTEHILLSBOROUGH.GOV,County,Non-Federal Agency,Hillsborough County Supervisor of Elections,Tampa,FL,(blank)
VOTEJACKSONFL.GOV,County,Non-Federal Agency,Jackson County Supervisor of Elections,Marianna,FL,email@jacksoncountysoe.org
VOTELEVY.GOV,County,Non-Federal Agency,Levy County Supervisor of Elections,Bronson,FL,elections@votelevy.gov
VOTELORAINCOUNTYOHIO.GOV,County,Non-Federal Agency,Lorain County Board of Elections,Lorain,OH,dgoodell@lorain.boe.ohio.gov
VOTEMANATEE.GOV,County,Non-Federal Agency,Manatee County Supervisor of Elections Office,Bradenton,FL,(blank)
VOTEMARION.GOV,County,Non-Federal Agency,Supervisor of Elections Marion County,Ocala,FL,ckyle@votemarion.gov
VOTEOKALOOSA.GOV,County,Non-Federal Agency,Okaloosa County Supervisor of Elections,Crestview,FL,plux@myokaloosa.com
VOTEOKEECHOBEE.GOV,County,Non-Federal Agency,Okeechobee County Supervisor of Elections,Okeechobee,FL,elections@voteokeechobee.com
VOTEOSCEOLA.GOV,County,Non-Federal Agency,Osceola County Supervisor of Elections,Kissimmee,FL,security@voteosceola.com
VOTEPALMBEACH.GOV,County,Non-Federal Agency,Palm Beach County Supervisor of Elections,West Palm Beach,FL,luis@votepalmbeach.gov
VOTEPINELLAS.GOV,County,Non-Federal Agency,Pinellas County Supervisor of Elections,Largo,FL,soeit@votepinellas.com
VOTESANTAROSA.GOV,County,Non-Federal Agency,Santa Rosa County,Milton,FL,jonathan.davidson@net-com.com
VOTESCOTTTN.GOV,County,Non-Federal Agency,Scott County Election Commission,Huntsville,TN,tonyhamblin14@yahoo.com
VOTESJC.GOV,County,Non-Federal Agency,St Johns County Supervisor of Elections,St. Augustine,FL,soetech@votesjc.com
VOTESTANLYCOUNTYNC.GOV,County,Non-Federal Agency,Stanly County Elections,Albemarle,NC,it@stanlycountync.gov
VOTETOMGREENCOUNTY.GOV,County,Non-Federal Agency,Tom Green County,San Angelo,TX,Justin.thornton@co.tom-green.tx.us
VRECC-NM.GOV,County,Non-Federal Agency,Valencia Regional Emergency Communications Center (VRECC),Los Lunas,NM,achavez@vrecc-nm.gov
WAKE.GOV,County,Non-Federal Agency,Wake County Information Services,Raleigh,NC,is.securityservices@wakegov.com
WAKECOUNTYNC.GOV,County,Non-Federal Agency,Wake County,Raleigh,NC,is.securityservices@wakegov.com
WAKULLAELECTIONFL.GOV,County,Non-Federal Agency,Wakulla County Supervisor of Elections,Crawfordville,FL,wakullacountysoe@wakullaelection.com
WALDOCOUNTYME.GOV,County,Non-Federal Agency,County of Waldo,Belfast,ME,itmanager@waldocountyme.gov
WALKERCOUNTYGA.GOV,County,Non-Federal Agency,Walker County Government,LaFayette,GA,(blank)
WALTONCOUNTYGA.GOV,County,Non-Federal Agency,Walton County Board of Commissioners,Monroe,GA,(blank)
WARDND.GOV,County,Non-Federal Agency,Ward County,Minot,ND,jason.blowers@wardnd.com
WARRENCOUNTYGA.GOV,County,Non-Federal Agency,Warren County Board of Commissioners,Warrenton,GA,security@warrencountyga.gov
WARRENCOUNTYIA.GOV,County,Non-Federal Agency,Warren County,Indianola,IA,it@warrencountyia.org
WARRENCOUNTYKY.GOV,County,Non-Federal Agency,Warren County Kentucky,Bowling Green,KY,(blank)
WARRENCOUNTYNC.GOV,County,Non-Federal Agency,Warren County,Warrenton,NC,(blank)
WARRENCOUNTYNJ.GOV,County,Non-Federal Agency,County of Warren NJ,Belvidere,NJ,infosec@co.warren.nj.us
WARRENCOUNTYNY.GOV,County,Non-Federal Agency,Warren County,Lake George,NY,(blank)
WARRENCOUNTYOHIO.GOV,County,Non-Federal Agency,Warren County,Lebanon,OH,support@co.warren.oh.us
WARRENCOUNTYPA.GOV,County,Non-Federal Agency,Warren County,Warren,PA,gbill@warren-county.net
WARRENCOUNTYTN.GOV,County,Non-Federal Agency,"Warren County, Tennessee",McMinnville,TN,(blank)
WARRENCOUNTYVA.GOV,County,Non-Federal Agency,Warren County VA,Front Royal,VA,dmelhorn@warrencountyva.net
WARRICKCOUNTY.GOV,County,Non-Federal Agency,Warrick County Commissioners,Boonville,IN,website@warrickcounty.gov
WASHAKIECOUNTYWY.GOV,County,Non-Federal Agency,Washakie County,Worland,WY,billm@consul-comp.com
WASHCOWI.GOV,County,Non-Federal Agency,Washington County,West Bend,WI,joel.woppert@washcowisco.gov
WASHCOWISCO.GOV,County,Non-Federal Agency,Washington County,West Bend,WI,joel.woppert@washcowisco.gov
WASHINGTONCOUNTYAR.GOV,County,Non-Federal Agency,Washington County,FAYETTEVILLE,AR,kjohns@washingtoncountyar.gov
WASHINGTONCOUNTYGA.GOV,County,Non-Federal Agency,Washington County Board of Commissioners ,Sandersville,GA,(blank)
WASHINGTONCOUNTYHOMEOH.GOV,County,Non-Federal Agency,Washington County Home,Marietta,OH,sentinel@washingtoncountyhomeoh.gov
WASHINGTONCOUNTYID.GOV,County,Non-Federal Agency,Washington County,Weiser,ID,security@co.washington.id.us
WASHINGTONCOUNTYKS.GOV,County,Non-Federal Agency,Washington County,Washington,KS,(blank)
WASHINGTONCOUNTYMN.GOV,County,Non-Federal Agency,Washington Counthy,Stillwater,MN,registrar@dotgov.gov
WASHINGTONCOUNTYNE.GOV,County,Non-Federal Agency,Washington County Courthouse,Blair,NE,james.urwiller@turnkeynerds.com
WASHINGTONCOUNTYNY.GOV,County,Non-Federal Agency,Washington County,Fort Edward,NY,kpratt@washingtoncountyny.gov
WASHINGTONCOUNTYOR.GOV,County,Non-Federal Agency,Washington County,Hillsboro,OR,rocky_chavarria@co.washington.or.us
WASHINGTONCOUNTYSHERIFFNE.GOV,County,Non-Federal Agency,Washington County Sheriff,Blair,NE,james.urwiller@turnkeynerds.com
WASHINGTONCOUNTYTX.GOV,County,Non-Federal Agency,Washington County Texas,Brenham,TX,itdepartment@wacounty.com
WASHINGTONCOUNTYWI.GOV,County,Non-Federal Agency,Washington County,West Bend,WI,joel.woppert@washcowisco.gov
WASHOECOUNTY.GOV,County,Non-Federal Agency,Washoe County,Reno,NV,itsecurity@washoecounty.us
WASHOZWI.GOV,County,Non-Federal Agency,Washington County,West Bend,WI,joel.woppert@washcowisco.gov
WASHTENAW.GOV,County,Non-Federal Agency,"Washtenaw County, Michigan",Ann Arbor,MI,noyedc@washtenaw.org
WASHTENAWCOUNTY-MI.GOV,County,Non-Federal Agency,Washtenaw County Government,Ann Arbor,MI,delshr@washtenaw.org
WATAUGACOUNTYNC.GOV,County,Non-Federal Agency,Watauga County,Boone,NC,drew.eggers@watgov.org
WAUKESHACOUNTY-WI.GOV,County,Non-Federal Agency,Waukesha County Government,Waukesha,WI,(blank)
WAUKESHACOUNTY.GOV,County,Non-Federal Agency,Waukesha County Government,Waukesha,WI,(blank)
WAUPACACOUNTY-WI.GOV,County,Non-Federal Agency,Waupaca County,Waupaca,WI,ishelp.desk@co.waupaca.wi.us
WAUSHARACOUNTYWI.GOV,County,Non-Federal Agency,Waushara County,Wautoma,WI,barry.west@co.waushara.wi.us
WAYNECOUNTY-GA.GOV,County,Non-Federal Agency,Wayne County Sherriff's Office,Jesup,GA,(blank)
WAYNECOUNTYMI.GOV,County,Non-Federal Agency,Charter County of Wayne,Detroit,MI,domainmng@waynecounty.com
WAYNECOUNTYMS.GOV,County,Non-Federal Agency,Wayne County Board of Supervisors,Waynesboro,MS,tommyh@benecominc.com
WAYNECOUNTYNE.GOV,County,Non-Federal Agency,Wayne County,Wayne,NE,(blank)
WAYNECOUNTYNY.GOV,County,Non-Federal Agency,Wayne County NY,Lyons,NY,mury@co.wayne.ny.us
WAYNECOUNTYOH.GOV,County,Non-Federal Agency,"Wayne County, Ohio",Wooster,OH,commit@wayneohio.org
WAYNECOUNTYPA.GOV,County,Non-Federal Agency,Wayne County Courthouse,Honesdale,PA,dford@waynecountypa.gov
WAYNECOUNTYTN.GOV,County,Non-Federal Agency,Wayne County Government,Waynesboro,TN,(blank)
WCEMA-OK.GOV,County,Non-Federal Agency,Washington County Emergency Management,Bartlesville,OK,wcemacomms@gmail.com
WCSOE.GOV,County,Non-Federal Agency,Washington County Supervisor of Election,Chipley,FL,jevans@wcsoe.gov
WEAKLEYCOUNTYTN.GOV,County,Non-Federal Agency,Weakley County Government Department of Finance,Dresden,TN,(blank)
WEBBCOUNTYTX.GOV,County,Non-Federal Agency,Webb County,Laredo,TX,(blank)
WEBERCOUNTYUTAH.GOV,County,Non-Federal Agency,Weber County ,Ogden,UT,(blank)
WEBERELECTIONS.GOV,County,Non-Federal Agency,Weber County Elections,Ogden,UT,mmortensen@co.weber.ut.us
WEBSTERCOUNTYIA.GOV,County,Non-Federal Agency,Webster County,Fort Dodge,IA,abuse@webstercountyia.org
WEBSTERCOUNTYMO.GOV,County,Non-Federal Agency,Webster County,Marshfield,MO,nmorris@webstercountymo.gov
WELD.GOV,County,Non-Federal Agency,Weld County Colorado,Greeley,CO,ITSecurity@weldgov.com
WESTCHESTERCOUNTYNY.GOV,County,Non-Federal Agency,County of Westchester,White Plains,NY,(blank)
WHEELERCOUNTYNE.GOV,County,Non-Federal Agency,Wheeler County Nebraska ,Bartlett,NE,support@appliedconnective.com
WHITECOUNTY-IL.GOV,County,Non-Federal Agency,White County Government,Carmi,IL,adguy@advertinet.com
WHITECOUNTYGA.GOV,County,Non-Federal Agency,White County Board of Commissioners,Cleveland,GA,jwitcher@whitecounty.net
WHITECOUNTYTN.GOV,County,Non-Federal Agency,White County Tennessee,Sparta,TN,(blank)
WHITEPINECOUNTYNV.GOV,County,Non-Federal Agency,White Pine County,Ely,NV,(blank)
WHITESIDECOUNTYIL.GOV,County,Non-Federal Agency,Whiteside County IT,Morrison,IL,ms@whiteside.org
WHITFIELDCOUNTYGA.GOV,County,Non-Federal Agency,Whitfield County Board of Commissioners,Dalton,GA,security@whitfieldcountyga.gov
WILLCOUNTY.GOV,County,Non-Federal Agency,County of Will,Joliet,IL,support@willcountyillinois.com
WILLCOUNTY911.GOV,County,Non-Federal Agency,WILL COUNTY 911 EMERGENCY TELEPHONE SYSTEM BOARD,Joliet,IL,support@willcounty911.gov
WILLCOUNTYCLERK.GOV,County,Non-Federal Agency,Will County Illinois,Joliet,IL,support@willcountyillinois.com
WILLCOUNTYSAO.GOV,County,Non-Federal Agency,Will County States Attorney Office,Joliet,IL,support@willcountyillinois.com
WILLIAMSCOUNTYOH.GOV,County,Non-Federal Agency,Williams County Government,Bryan,OH,webmaster@wmsco.org
WILLIAMSONCOUNTY-TN.GOV,County,Non-Federal Agency,Williamson County Tennessee Government,Franklin,TN,(blank)
WILLIAMSONCOUNTYEMA-IL.GOV,County,Non-Federal Agency,Williamson County Emergency Management Agency,Marion,IL,(blank)
WILLIAMSONCOUNTYIL.GOV,County,Non-Federal Agency,Williamson County Government,Marion,IL,(blank)
WILSONCOUNTYNC.GOV,County,Non-Federal Agency,Wilson County Government,Wilson,NC,rwiggins@wilsoncountync.gov
WILSONCOUNTYTN.GOV,County,Non-Federal Agency,Wilson County Government,Lebanon,TN,(blank)
WILSONCOUNTYTX.GOV,County,Non-Federal Agency,County of Wilson,Floresville,TX,jholcombe@wilsoncountytx.gov
WINCOIL.GOV,County,Non-Federal Agency,Winnebago County,Rockford,IL,(blank)
WINDHAMCOUNTYVT.GOV,County,Non-Federal Agency,Windham County Sheriff's Office,Newfane,VT,(blank)
WINNEBAGOCOUNTYIOWA.GOV,County,Non-Federal Agency,Winnebago County,Forest City,IA,abuse@winnebagocountyiowa.gov
WINNEBAGOCOUNTYWI.GOV,County,Non-Federal Agency,Winnebago County,Oshkosh,WI,security@co.winnebago.wi.us
WIRTCOUNTYWVSHERIFF.GOV,County,Non-Federal Agency,Wirt County Sheriff Department,Elizabeth,WV,iss@wirtcountywvsheriff.gov
WISECOUNTYTX.GOV,County,Non-Federal Agency,Wise County,Decatur,TX,sysadmin@co.wise.tx.us
WOODBURYCOUNTYIOWA.GOV,County,Non-Federal Agency,Woodbury County Iowa,Sioux City,IA,(blank)
WOODCOUNTYOHIO.GOV,County,Non-Federal Agency,Wood County Commissioners,Bowling Green,OH,bhendricks@woodcountyohio.gov
WOODCOUNTYWI.GOV,County,Non-Federal Agency,County of Wood,Wisconsin Rapids,WI,security@co.wood.wi.us
WOODFORDCOUNTYIL.GOV,County,Non-Federal Agency,County of Woodford,Eureka,IL,cshearhod@heart.net
WOODFORDCOUNTYKY.GOV,County,Non-Federal Agency,Woodford County Fiscal Court,Versailles,KY,(blank)
WORTHCOUNTYIOWA.GOV,County,Non-Federal Agency,Worth County,Northwood,IA,joel.rohne@worthcounty.org
WRIGHTCOUNTYMO.GOV,County,Non-Federal Agency,Wright County,Hartville,MO,support@libtechsol.com
WRIGHTCOUNTYMO911.GOV,County,Non-Federal Agency,Wright County Emergency Services Board,Mountain Grove,MO,support@strongholddata.com
WYANDOTBOARDOFELECTIONSOHIO.GOV,County,Non-Federal Agency,Wyandot County Board of Elections,Upper Sandusky,OH,support@mfcdsoftware.net
WYOMINGCOUNTYPA.GOV,County,Non-Federal Agency,Wyoming County,Tunkhannock,PA,itstaff@wycopa.org
YADKINCOUNTY.GOV,County,Non-Federal Agency,Yadkin County,Yadkinville,NC,cjmcdaniel@yadkincountync.gov
YADKINCOUNTYNC.GOV,County,Non-Federal Agency,Yadkin County,Yadkinville,NC,cjmcdaniel@yadkincountync.gov
YANCEYCOUNTYNC.GOV,County,Non-Federal Agency,Yancey County Courthouse,Burnsville,NC,(blank)
YATESCOUNTYNY.GOV,County,Non-Federal Agency,Yates County,Penn Yan,NY,ychelpdesk@yatescounty.org
YAVAPAIAZ.GOV,County,Non-Federal Agency,Yavapai County - ITS,Prescott,AZ,luke.singer@yavapaiaz.gov
YAZOOCOUNTYMS.GOV,County,Non-Federal Agency,Yazoo County Board of Supervisors,Yazoo City,MS,(blank)
YCFLD.GOV,County,Non-Federal Agency,Yavapai County Free Library District ,Prescott,AZ,ylnsys@yln.info
YCSOAZ.GOV,County,Non-Federal Agency,Yavapai County,Prescott,AZ,Luke.Singer@yavapai.us
YELLOWSTONECOUNTYMT.GOV,County,Non-Federal Agency,Yellowstone County,Billings,MT,webhelp@yellowstonecountymt.gov
YOLOCOUNTYCA.GOV,County,Non-Federal Agency,Yolo County,Woodland,CA,itproduction@yolocounty.org
YORKCOUNTY.GOV,County,Non-Federal Agency,"County of York, VA",Yorktown,VA,wyatt@yorkcounty.gov
YORKCOUNTYMAINE.GOV,County,Non-Federal Agency,County of York Maine,Alfred,ME,helpdesk@yorkcountymaine.gov
YORKCOUNTYPA.GOV,County,Non-Federal Agency,County of York,York,PA,networkingservices@yorkcountypa.gov
